,score,score,score
489198,80.0,94.0,87.0
489209,27.0,84.0,66.85714285714286
489222,40.0,80.0,68.66666666666667
489251,62.0,100.0,82.0
489291,40.0,79.0,57.0
489313,77.0,77.0,77.0
489320,56.0,80.0,68.14285714285714
489410,72.0,83.0,77.83333333333333
489443,53.0,85.0,70.58333333333333
489455,68.0,74.0,70.6
489507,53.0,67.0,59.285714285714285
489553,40.0,75.0,
489560,30.0,89.0,75.16666666666667
489624,40.0,100.0,81.44444444444444
489889,60.0,100.0,74.375
489929,60.0,92.0,76.2
489990,25.0,66.0,50.833333333333336
490024,50.0,94.0,74.66666666666667
490081,60.0,98.0,87.76923076923077
490082,86.0,99.0,93.5
490152,60.0,78.0,67.0
490154,43.0,82.0,61.6
490195,74.0,88.0,82.08333333333333
490282,44.0,76.0,61.0
490284,65.0,91.0,81.0
490297,16.0,79.0,45.714285714285715
490299,1.0,1.0,1.0
490313,42.0,74.0,58.0
490391,70.0,100.0,82.22222222222223
490394,38.0,78.0,55.8
490443,63.0,74.0,68.5
490449,70.0,88.0,76.27272727272727
490500,54.0,54.0,54.0
490505,82.0,96.0,89.58333333333333
490514,71.0,100.0,81.3
490530,61.0,61.0,61.0
490587,20.0,62.0,41.0
490629,73.0,94.0,86.85714285714286
490662,48.0,75.0,57.666666666666664
490677,73.0,100.0,81.63636363636364
490738,11.0,14.0,12.5
490768,28.0,98.0,75.16666666666667
490769,26.0,69.0,52.4
490894,36.0,100.0,70.0
491004,80.0,97.0,89.5
491011,61.0,90.0,73.16666666666667
491036,40.0,76.0,58.0
491077,37.0,60.0,48.5
491081,25.0,90.0,58.857142857142854
491097,50.0,100.0,69.6
491106,28.0,87.0,63.857142857142854
491108,56.0,94.0,78.5
491110,86.0,88.0,87.0
491126,81.0,100.0,90.08333333333333
491170,0.0,66.0,37.8
491279,72.0,100.0,83.45454545454545
491387,1.0,88.0,65.8
491474,57.0,100.0,75.33333333333333
491486,68.0,90.0,81.33333333333333
491503,80.0,82.0,81.0
491548,80.0,88.0,84.0
491578,52.0,81.0,68.25
491606,66.0,96.0,77.16666666666667
491636,79.0,100.0,90.83333333333333
491664,74.0,87.0,79.0
491693,72.0,92.0,81.4
491742,4.0,4.0,4.0
491756,57.0,74.0,65.5
491757,63.0,94.0,78.4
491771,48.0,90.0,72.25
491843,50.0,84.0,62.666666666666664
491863,73.0,95.0,84.25
491874,86.0,89.0,87.5
491875,55.0,55.0,55.0
491907,60.0,100.0,76.0
491914,37.0,78.0,51.69230769230769
491926,67.0,88.0,77.625
491959,46.0,86.0,66.0
491966,70.0,100.0,82.18181818181819
492020,67.0,90.0,78.5
492024,58.0,100.0,79.0
492088,52.0,88.0,72.0
492095,58.0,78.0,66.57142857142857
492153,61.0,100.0,84.3
492177,20.0,75.0,40.375
492182,62.0,100.0,84.18181818181819
492240,66.0,100.0,84.8
492286,70.0,100.0,88.0909090909091
492357,32.0,88.0,56.416666666666664
492371,58.0,97.0,79.0909090909091
492403,60.0,86.0,70.5
492478,40.0,100.0,72.0
492480,50.0,85.0,64.71428571428571
492496,71.0,95.0,85.0
492537,32.0,80.0,62.857142857142854
492552,60.0,60.0,60.0
492557,31.0,94.0,72.3
492579,100.0,100.0,100.0
492590,60.0,100.0,81.0
492592,1.0,98.0,75.2
492613,6.0,89.0,68.82352941176471
492635,15.0,90.0,60.714285714285715
492676,50.0,100.0,66.0
492726,60.0,100.0,75.81818181818181
492740,25.0,88.0,72.57142857142857
492851,59.0,91.0,70.91666666666667
492895,81.0,100.0,94.0
492900,40.0,86.0,57.22222222222222
492909,64.0,100.0,83.125
492928,40.0,100.0,71.7
492946,60.0,100.0,79.36363636363636
492979,1.0,71.0,54.6
492993,37.0,50.0,43.333333333333336
493186,40.0,100.0,67.5
493207,10.0,86.0,54.25
493296,40.0,76.0,61.333333333333336
493377,63.0,100.0,78.66666666666667
493404,56.0,86.0,72.6
493416,44.0,89.0,68.88888888888889
493434,75.0,97.0,83.42857142857143
493443,1.0,45.0,32.4
493451,40.0,100.0,71.5
493453,41.0,100.0,80.3
493460,69.0,100.0,81.6
493465,50.0,100.0,71.72727272727273
493515,13.0,100.0,78.33333333333333
493539,73.0,100.0,89.66666666666667
493559,41.0,100.0,73.4
493609,100.0,100.0,100.0
493650,65.0,70.0,67.5
493725,28.0,63.0,49.0
493760,55.0,92.0,78.5
493763,1.0,100.0,74.45454545454545
493773,61.0,100.0,84.72727272727273
493793,67.0,98.0,83.0
493822,40.0,43.0,41.5
493876,30.0,82.0,56.0
493879,41.0,41.0,41.0
493912,60.0,100.0,75.81818181818181
493958,55.0,100.0,75.18181818181819
493984,48.0,78.0,66.66666666666667
493988,90.0,99.0,94.25
493999,60.0,67.0,63.5
494046,60.0,92.0,81.4
494095,68.0,100.0,84.63636363636364
494143,72.0,72.0,72.0
494164,90.0,90.0,90.0
494165,55.0,76.0,63.25
494184,54.0,83.0,68.41666666666667
494211,50.0,90.0,70.88888888888889
494212,1.0,100.0,79.0909090909091
494214,60.0,100.0,85.72727272727273
494270,87.0,99.0,92.0
494278,88.0,100.0,94.63636363636364
494291,64.0,64.0,64.0
494329,25.0,71.0,41.0
494340,82.0,96.0,87.5
494341,39.0,81.0,61.0
494389,89.0,89.0,89.0
494427,73.0,92.0,85.75
494433,42.0,83.0,61.833333333333336
494443,60.0,93.0,77.08333333333333
494471,46.0,100.0,64.81818181818181
494495,71.0,93.0,80.83333333333333
494498,63.0,89.0,75.0
494622,66.0,90.0,76.83333333333333
494637,81.0,100.0,93.21428571428571
494667,59.0,89.0,74.33333333333333
494722,70.0,93.0,82.75
494728,9.0,49.0,29.666666666666668
494786,79.0,100.0,93.36363636363636
494789,87.0,100.0,95.7
494818,58.0,88.0,73.9090909090909
494829,39.0,89.0,62.833333333333336
494838,77.0,77.0,77.0
494840,77.0,77.0,77.0
494866,62.0,62.0,62.0
494872,64.0,78.0,71.0
494896,63.0,100.0,84.6
494903,92.0,92.0,92.0
494911,44.0,44.0,44.0
494919,39.0,94.0,73.61111111111111
494927,80.0,100.0,86.25
494960,60.0,100.0,81.6
494975,68.0,70.0,69.0
495035,59.0,100.0,78.72727272727273
495115,75.0,100.0,86.0
495239,1.0,65.0,43.333333333333336
495276,60.0,100.0,89.66666666666667
495284,57.0,76.0,66.6
495298,57.0,57.0,57.0
495320,70.0,83.0,77.4
495324,59.0,59.0,59.0
495429,80.0,94.0,88.75
495438,30.0,92.0,60.875
495449,67.0,100.0,84.27272727272727
495489,57.0,100.0,71.66666666666667
495493,50.0,100.0,83.85714285714286
495509,67.0,100.0,81.72727272727273
495522,67.0,100.0,85.66666666666667
495615,64.0,90.0,74.14285714285714
495618,67.0,90.0,79.33333333333333
495621,25.0,74.0,48.3
495625,20.0,100.0,68.45454545454545
495674,43.0,43.0,43.0
495734,46.0,77.0,61.833333333333336
495856,85.0,100.0,92.72727272727273
495876,80.0,80.0,80.0
495879,58.0,100.0,80.11111111111111
495881,60.0,94.0,79.83333333333333
495887,88.0,92.0,89.75
495903,35.0,80.0,62.5
495913,54.0,100.0,69.875
495948,56.0,89.0,71.57142857142857
495976,75.0,100.0,93.33333333333333
496041,60.0,90.0,77.72727272727273
496070,55.0,80.0,67.27272727272727
496091,78.0,78.0,78.0
496108,8.0,83.0,52.666666666666664
496154,42.0,75.0,57.6
496185,47.0,47.0,47.0
496217,40.0,78.0,54.5
496220,34.0,100.0,75.3
496243,64.0,100.0,76.2
496315,12.0,89.0,58.5
496334,64.0,100.0,84.77777777777777
496355,67.0,95.0,86.0
496381,58.0,100.0,83.6
496442,52.0,100.0,69.72727272727273
496470,72.0,97.0,85.58333333333333
496491,72.0,100.0,87.16666666666667
496493,52.0,80.0,66.0
496530,50.0,98.0,70.0
496542,8.0,80.0,49.75
496561,64.0,94.0,82.0
496564,76.0,93.0,86.35714285714286
496590,47.0,72.0,61.8
496601,30.0,97.0,70.64285714285714
496657,68.0,68.0,68.0
496671,34.0,88.0,70.66666666666667
496674,40.0,42.0,41.0
496764,60.0,100.0,88.8
496801,29.0,70.0,53.666666666666664
496845,63.0,100.0,83.375
496916,62.0,99.0,84.71428571428571
496978,75.0,100.0,86.11111111111111
497074,48.0,100.0,80.35714285714286
497080,27.0,40.0,33.5
497084,56.0,100.0,74.4
497088,61.0,100.0,84.57142857142857
497102,62.0,93.0,74.58333333333333
497130,71.0,100.0,85.9090909090909
497180,66.0,96.0,79.63636363636364
497190,58.0,100.0,78.66666666666667
497211,76.0,98.0,87.91666666666667
497226,50.0,83.0,69.57142857142857
497229,69.0,69.0,69.0
497278,60.0,100.0,80.5
497280,60.0,80.0,73.11111111111111
497349,86.0,90.0,88.0
497361,80.0,95.0,86.66666666666667
497410,72.0,99.0,88.66666666666667
497415,62.0,83.0,76.0
497468,55.0,100.0,68.63636363636364
497475,9.0,85.0,58.666666666666664
497536,33.0,33.0,33.0
497580,80.0,94.0,87.0
497584,34.0,34.0,34.0
497590,51.0,83.0,67.42857142857143
497619,72.0,100.0,87.33333333333333
497632,40.0,100.0,75.8
497793,60.0,100.0,82.3
497809,26.0,26.0,26.0
497855,59.0,96.0,77.75
497872,62.0,62.0,62.0
497897,42.0,80.0,59.0
497955,72.0,89.0,82.33333333333333
497989,40.0,40.0,40.0
497994,62.0,82.0,74.8
498006,44.0,98.0,83.33333333333333
498031,86.0,98.0,91.75
498043,81.0,90.0,87.0
498065,75.0,100.0,87.63636363636364
498131,63.0,100.0,88.9090909090909
498138,34.0,69.0,50.666666666666664
498175,60.0,100.0,72.625
498236,25.0,94.0,61.44444444444444
498266,75.0,96.0,84.5
498269,44.0,86.0,69.25
498296,50.0,80.0,66.6
498320,34.0,100.0,77.66666666666667
498363,21.0,92.0,56.11764705882353
498371,50.0,50.0,50.0
498432,36.0,92.0,58.285714285714285
498442,85.0,100.0,90.5
498455,20.0,80.0,47.625
498459,92.0,100.0,97.44444444444444
498527,42.0,95.0,78.0
498543,51.0,80.0,65.25
498554,64.0,92.0,83.0
498564,35.0,35.0,35.0
498578,44.0,86.0,68.16666666666667
498582,69.0,75.0,72.66666666666667
498602,84.0,84.0,84.0
498635,82.0,100.0,91.9090909090909
498636,62.0,68.0,66.0
498702,62.0,62.0,62.0
498741,10.0,69.0,41.111111111111114
498755,40.0,80.0,55.72727272727273
498793,44.0,92.0,62.75
498821,76.0,90.0,83.33333333333333
498828,62.0,98.0,79.05555555555556
498835,23.0,92.0,69.92857142857143
498841,46.0,100.0,67.83333333333333
498857,68.0,77.0,73.0
498892,68.0,72.0,70.0
498898,29.0,94.0,76.44444444444444
498905,41.0,41.0,41.0
498967,58.0,100.0,75.77777777777777
498972,48.0,86.0,67.0
498980,23.0,54.0,36.2
499006,60.0,100.0,80.625
499027,50.0,100.0,82.36363636363636
499056,56.0,97.0,82.78571428571429
499067,45.0,100.0,68.28571428571429
499118,62.0,100.0,84.0
499187,75.0,100.0,95.0
499244,58.0,74.0,64.0
499246,40.0,83.0,56.357142857142854
499354,79.0,93.0,86.08333333333333
499372,51.0,93.0,71.0
499380,85.0,100.0,94.9090909090909
499386,34.0,82.0,54.166666666666664
499387,52.0,100.0,71.0
499392,37.0,37.0,37.0
499400,78.0,96.0,87.0
499404,60.0,86.0,75.16666666666667
499420,85.0,100.0,91.4
499446,60.0,100.0,87.22222222222223
499469,86.0,86.0,86.0
499483,40.0,100.0,81.33333333333333
499511,63.0,100.0,86.36363636363636
499557,60.0,94.0,81.42857142857143
499564,68.0,93.0,83.66666666666667
499624,68.0,100.0,80.71428571428571
499683,33.0,33.0,33.0
499703,85.0,100.0,94.88888888888889
499790,48.0,100.0,64.0
499813,80.0,100.0,92.42857142857143
499819,45.0,100.0,70.6
499822,63.0,100.0,81.5
499848,30.0,56.0,42.2
499865,80.0,85.0,83.5
499881,48.0,81.0,63.5
499891,51.0,100.0,73.63636363636364
499993,67.0,96.0,82.66666666666667
500006,18.0,86.0,57.55555555555556
500016,71.0,100.0,82.2
500067,86.0,98.0,92.0
500068,80.0,96.0,89.16666666666667
500099,58.0,74.0,66.0
500112,60.0,100.0,80.22222222222223
500113,62.0,85.0,75.4
500135,20.0,80.0,62.77777777777778
500136,44.0,97.0,81.76923076923077
500137,90.0,90.0,90.0
500189,28.0,98.0,70.85714285714286
500230,79.0,97.0,90.25
500279,57.0,57.0,57.0
500283,25.0,77.0,50.857142857142854
500395,68.0,80.0,73.66666666666667
500440,70.0,81.0,75.5
500459,22.0,72.0,46.285714285714285
500502,39.0,100.0,58.2
500507,69.0,100.0,79.25
500522,9.0,44.0,29.2
500552,80.0,100.0,92.0
500581,80.0,100.0,88.57142857142857
500585,40.0,60.0,51.333333333333336
500597,24.0,77.0,50.888888888888886
500618,64.0,91.0,79.75
500652,46.0,86.0,69.25
500659,39.0,80.0,62.2
500668,60.0,100.0,80.3
500707,45.0,80.0,65.14285714285714
500719,71.0,80.0,77.0
500720,65.0,100.0,81.25
500766,77.0,100.0,88.14285714285714
500772,42.0,92.0,63.916666666666664
500779,79.0,98.0,86.75
500791,60.0,100.0,80.72727272727273
500815,60.0,100.0,82.72727272727273
500819,77.0,100.0,90.5
500836,50.0,100.0,77.625
500915,75.0,75.0,75.0
500958,69.0,100.0,89.9090909090909
501053,77.0,100.0,85.5
501095,69.0,100.0,92.0909090909091
501123,71.0,71.0,71.0
501146,34.0,95.0,78.11111111111111
501158,4.0,92.0,69.61538461538461
501203,63.0,85.0,78.25
501208,40.0,80.0,
501302,62.0,82.0,72.0
501336,45.0,93.0,76.08333333333333
501339,80.0,96.0,88.0
501421,46.0,76.0,62.333333333333336
501425,58.0,98.0,81.91666666666667
501432,73.0,100.0,92.0909090909091
501443,11.0,30.0,20.5
501444,76.0,92.0,86.5
501487,46.0,95.0,77.14285714285714
501488,64.0,82.0,71.6
501493,75.0,88.0,80.5
501550,62.0,100.0,81.36363636363636
501617,92.0,100.0,97.0
501637,60.0,100.0,80.72727272727273
501652,19.0,75.0,43.5
501723,54.0,79.0,68.8
501755,30.0,100.0,67.0
501867,48.0,98.0,79.2
501869,54.0,56.0,55.0
501871,59.0,96.0,77.16666666666667
501879,75.0,100.0,90.45454545454545
501888,70.0,100.0,84.44444444444444
501897,11.0,88.0,59.4
501918,57.0,64.0,60.5
501921,84.0,88.0,86.5
501945,73.0,100.0,84.0
501955,40.0,100.0,66.81818181818181
501960,42.0,78.0,63.357142857142854
502004,16.0,93.0,67.0
502011,64.0,94.0,80.75
502051,52.0,52.0,52.0
502057,22.0,88.0,66.28571428571429
502088,69.0,85.0,78.5
502131,77.0,77.0,77.0
502136,80.0,97.0,89.92857142857143
502150,50.0,66.0,58.0
502161,52.0,72.0,63.166666666666664
502182,60.0,100.0,86.66666666666667
502207,33.0,65.0,
502249,58.0,92.0,77.41666666666667
502353,0.0,10.0,5.0
502356,22.0,63.0,42.2
502361,51.0,90.0,67.5
502393,84.0,99.0,91.75
502441,65.0,100.0,91.54545454545455
502465,40.0,91.0,63.375
502466,19.0,19.0,19.0
502470,53.0,85.0,67.5
502477,72.0,90.0,83.85714285714286
502501,52.0,90.0,75.25
502512,41.0,92.0,61.0
502517,59.0,80.0,68.33333333333333
502531,72.0,88.0,78.66666666666667
502548,72.0,100.0,86.25
502554,86.0,100.0,94.47826086956522
502557,58.0,80.0,67.66666666666667
502604,43.0,100.0,72.36363636363636
502638,20.0,94.0,55.57142857142857
502640,29.0,29.0,29.0
502694,69.0,100.0,88.63636363636364
502696,60.0,81.0,73.0
502697,39.0,72.0,58.07142857142857
502709,40.0,100.0,86.11111111111111
502713,40.0,100.0,70.16666666666667
502717,60.0,100.0,
502736,10.0,10.0,10.0
502763,27.0,80.0,54.57142857142857
502766,79.0,94.0,88.0
502767,67.0,100.0,77.8
502779,78.0,78.0,78.0
502833,46.0,74.0,60.666666666666664
502868,55.0,88.0,68.22222222222223
502872,81.0,100.0,87.66666666666667
502900,48.0,90.0,67.66666666666667
502929,10.0,80.0,42.2
502993,56.0,82.0,71.66666666666667
503023,41.0,88.0,68.14285714285714
503086,73.0,96.0,85.57142857142857
503100,42.0,67.0,54.25
503120,20.0,81.0,63.42857142857143
503154,72.0,94.0,84.83333333333333
503170,31.0,81.0,55.90909090909091
503183,65.0,94.0,77.91666666666667
503322,56.0,100.0,68.9090909090909
503352,70.0,97.0,87.5
503353,75.0,75.0,75.0
503368,19.0,87.0,54.083333333333336
503390,14.0,100.0,69.5
503457,78.0,100.0,88.44444444444444
503469,18.0,74.0,44.111111111111114
503477,73.0,96.0,84.83333333333333
503491,60.0,100.0,75.72727272727273
503497,67.0,99.0,93.66666666666667
503509,68.0,100.0,86.54545454545455
503516,44.0,100.0,65.0
503544,36.0,80.0,57.25
503610,58.0,98.0,86.75
503663,1.0,100.0,71.375
503668,6.0,86.0,69.5
503684,68.0,76.0,72.0
503710,44.0,78.0,56.25
503731,69.0,83.0,76.0
503764,86.0,98.0,89.75
503779,79.0,100.0,93.88888888888889
503783,60.0,70.0,65.28571428571429
503804,20.0,100.0,59.18181818181818
503838,40.0,60.0,53.0
503872,16.0,51.0,34.2
503878,66.0,100.0,84.75
503889,52.0,78.0,69.0
503926,11.0,78.0,49.53846153846154
504013,0.0,100.0,66.57142857142857
504014,55.0,100.0,77.5
504021,52.0,100.0,68.8
504022,60.0,100.0,78.6
504028,77.0,100.0,81.9090909090909
504034,62.0,62.0,62.0
504062,54.0,100.0,78.0
504064,34.0,70.0,50.285714285714285
504076,56.0,92.0,77.41666666666667
504102,35.0,80.0,53.27272727272727
504105,58.0,81.0,70.75
504157,64.0,95.0,84.0
504162,21.0,96.0,81.91666666666667
504200,76.0,76.0,76.0
504231,40.0,78.0,55.5
504234,38.0,91.0,65.33333333333333
504243,42.0,96.0,73.0
504251,53.0,95.0,79.5
504270,38.0,64.0,51.0
504300,75.0,96.0,85.5
504321,60.0,100.0,78.08333333333333
504352,20.0,77.0,53.54545454545455
504363,76.0,100.0,88.22222222222223
504368,50.0,56.0,53.0
504404,83.0,96.0,89.25
504429,63.0,78.0,71.57142857142857
504466,62.0,100.0,81.3
504492,89.0,92.0,90.5
504533,69.0,98.0,83.33333333333333
504552,50.0,70.0,60.0
504583,63.0,68.0,65.5
504589,54.0,90.0,69.57142857142857
504596,92.0,100.0,95.5
504597,1.0,68.0,48.6
504602,54.0,54.0,54.0
504635,60.0,100.0,80.0
504652,48.0,71.0,64.5
504728,78.0,96.0,83.5
504737,51.0,88.0,67.0
504749,55.0,80.0,67.5
504819,38.0,75.0,58.57142857142857
504834,68.0,80.0,73.66666666666667
504862,51.0,51.0,51.0
504936,40.0,100.0,79.1
504956,68.0,68.0,68.0
504967,62.0,80.0,69.0
505002,44.0,87.0,66.33333333333333
505017,47.0,92.0,65.5
505047,48.0,92.0,67.55555555555556
505108,33.0,53.0,40.833333333333336
505131,51.0,92.0,68.5
505142,44.0,54.0,49.0
505151,40.0,60.0,44.0
505153,68.0,93.0,80.8
505199,85.0,99.0,89.91666666666667
505209,58.0,58.0,58.0
505216,45.0,100.0,76.66666666666667
505235,70.0,90.0,80.0
505248,81.0,81.0,81.0
505311,18.0,90.0,70.78571428571429
505315,40.0,90.0,71.45454545454545
505376,70.0,100.0,84.27272727272727
505403,78.0,78.0,78.0
505410,43.0,82.0,66.66666666666667
505413,40.0,100.0,62.4
505417,60.0,80.0,71.75
505488,66.0,89.0,73.27272727272727
505508,83.0,100.0,91.08333333333333
505520,50.0,56.0,52.666666666666664
505561,12.0,95.0,68.85714285714286
505579,23.0,80.0,60.785714285714285
505595,1.0,68.0,46.166666666666664
505606,73.0,100.0,86.0
505700,8.0,87.0,49.2
505722,30.0,97.0,70.75
505727,80.0,95.0,89.75
505754,55.0,100.0,80.4
505762,40.0,100.0,88.88888888888889
505767,48.0,97.0,78.46153846153847
505773,80.0,96.0,87.58333333333333
505815,80.0,91.0,87.5
505854,28.0,56.0,
505855,91.0,95.0,92.75
505856,64.0,96.0,77.28571428571429
505871,1.0,100.0,67.33333333333333
505878,40.0,100.0,54.8
505899,58.0,100.0,81.44444444444444
505959,40.0,100.0,71.88888888888889
505961,64.0,100.0,82.18181818181819
505967,100.0,100.0,100.0
506020,57.0,100.0,75.8
506038,78.0,100.0,88.58333333333333
506056,63.0,83.0,71.5
506144,44.0,100.0,80.4
506185,55.0,100.0,81.5
506205,40.0,100.0,74.11111111111111
506206,70.0,100.0,88.55555555555556
506219,68.0,100.0,80.2
506233,40.0,100.0,74.9090909090909
506248,58.0,80.0,68.75
506289,78.0,86.0,81.33333333333333
506309,58.0,87.0,73.58333333333333
506321,68.0,94.0,82.5
506360,53.0,100.0,75.44444444444444
506412,49.0,94.0,72.33333333333333
506476,73.0,73.0,73.0
506498,50.0,52.0,51.0
506504,44.0,75.0,61.25
506533,60.0,100.0,84.375
506543,80.0,100.0,91.2
506550,55.0,92.0,68.83333333333333
506582,74.0,100.0,89.42857142857143
506618,78.0,91.0,82.66666666666667
506622,76.0,100.0,91.81818181818181
506650,41.0,100.0,78.9090909090909
506674,64.0,90.0,77.0
506679,40.0,100.0,
506705,60.0,100.0,82.2
506753,76.0,100.0,86.63636363636364
506767,27.0,91.0,61.53846153846154
506783,16.0,71.0,48.2
506785,14.0,72.0,50.642857142857146
506804,40.0,100.0,71.0
506829,24.0,84.0,61.214285714285715
506930,18.0,60.0,44.0
506980,58.0,100.0,76.0
507010,53.0,88.0,69.5
507014,40.0,100.0,65.0
507016,62.0,100.0,80.81818181818181
507034,66.0,96.0,80.47619047619048
507084,56.0,56.0,56.0
507113,69.0,92.0,82.71428571428571
507115,85.0,85.0,85.0
507149,90.0,100.0,95.6
507184,75.0,75.0,75.0
507279,55.0,59.0,
507285,30.0,93.0,74.85714285714286
507311,66.0,66.0,66.0
507334,40.0,100.0,75.75
507344,44.0,93.0,69.08333333333333
507359,40.0,80.0,68.5
507375,76.0,91.0,82.75
507386,1.0,56.0,28.5
507387,73.0,100.0,83.0
507388,59.0,66.0,62.5
507478,42.0,75.0,59.5
507523,50.0,87.0,67.0
507577,58.0,58.0,58.0
507671,50.0,94.0,78.33333333333333
507676,70.0,70.0,70.0
507730,6.0,17.0,11.5
507743,71.0,89.0,81.08333333333333
507783,68.0,100.0,79.6
507812,36.0,36.0,36.0
507817,29.0,100.0,65.36363636363636
507844,77.0,89.0,83.33333333333333
507935,80.0,96.0,90.41666666666667
507941,90.0,100.0,94.83333333333333
507967,87.0,93.0,90.0
507983,40.0,100.0,74.0
508025,37.0,89.0,64.85714285714286
508028,72.0,100.0,87.6
508047,71.0,71.0,71.0
508059,50.0,90.0,66.0
508068,41.0,84.0,66.63636363636364
508079,60.0,100.0,74.625
508100,40.0,88.0,70.45454545454545
508210,79.0,96.0,88.91666666666667
508244,46.0,84.0,68.57142857142857
508246,40.0,86.0,73.14285714285714
508274,79.0,100.0,95.16666666666667
508295,20.0,97.0,66.21428571428571
508326,50.0,97.0,70.83333333333333
508388,65.0,90.0,77.33333333333333
508400,30.0,100.0,62.0
508422,70.0,70.0,70.0
508446,49.0,51.0,50.0
508452,39.0,100.0,61.72727272727273
508470,55.0,100.0,78.27272727272727
508517,74.0,74.0,74.0
508537,84.0,100.0,95.27272727272727
508572,45.0,85.0,67.16666666666667
508573,55.0,100.0,77.77777777777777
508594,5.0,57.0,35.0
508601,35.0,35.0,35.0
508615,27.0,74.0,54.166666666666664
508626,48.0,87.0,71.08333333333333
508627,38.0,90.0,66.6
508630,70.0,72.0,71.0
508637,35.0,98.0,79.8125
508662,62.0,100.0,89.1
508749,50.0,80.0,61.666666666666664
508759,81.0,100.0,93.875
508775,33.0,33.0,33.0
508785,59.0,68.0,63.5
508804,50.0,82.0,69.08333333333333
508818,54.0,81.0,71.8
508829,10.0,80.0,37.285714285714285
508830,25.0,100.0,71.83333333333333
508859,65.0,90.0,77.42857142857143
508924,65.0,100.0,86.44444444444444
508927,75.0,94.0,86.16666666666667
508934,41.0,96.0,76.28571428571429
508940,52.0,100.0,73.18181818181819
508942,74.0,100.0,93.91666666666667
509029,48.0,81.0,65.0
509034,65.0,100.0,85.55555555555556
509036,68.0,80.0,76.4
509102,48.0,90.0,72.625
509148,67.0,74.0,70.5
509150,81.0,94.0,89.5
509156,52.0,84.0,69.0
509183,80.0,100.0,94.8
509226,77.0,100.0,87.27272727272727
509236,40.0,80.0,69.55555555555556
509258,79.0,100.0,91.5
509277,55.0,100.0,83.77777777777777
509279,67.0,80.0,73.42857142857143
509292,31.0,93.0,64.88888888888889
509327,35.0,82.0,57.714285714285715
509390,78.0,100.0,89.2
509407,72.0,72.0,72.0
509466,50.0,100.0,66.66666666666667
509501,60.0,65.0,62.5
509536,55.0,96.0,82.08333333333333
509578,1.0,50.0,31.2
509607,80.0,100.0,90.0
509610,35.0,85.0,72.0
509634,52.0,76.0,64.25
509649,24.0,70.0,50.166666666666664
509696,40.0,100.0,64.1
509710,11.0,36.0,23.5
509768,91.0,100.0,96.36363636363636
