,index,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
3713,3713,1,1,581139,0,3,2,7,1,0,60,0,2,2.0692307692307694,269.0
3714,3714,1,1,581235,0,11,2,9,0,0,120,0,3,2.8384615384615386,738.0
3715,3715,1,1,581305,0,1,0,5,0,0,60,0,1,3.226086956521739,371.0
3716,3716,1,1,581431,0,2,2,4,0,0,75,0,1,2.786324786324786,326.0
3719,3719,1,1,581530,0,6,0,2,0,0,60,0,2,1.9285714285714286,81.0
3720,3720,1,1,581586,0,11,1,0,0,0,120,0,2,2.1569767441860463,371.0
3721,3721,1,1,581625,0,6,2,5,0,0,60,0,1,3.465909090909091,305.0
3722,3722,1,1,581657,0,12,2,7,1,0,60,0,2,2.6341463414634148,432.0
3724,3724,1,1,581826,1,10,0,2,0,0,60,1,3,1.7565217391304349,202.0
3727,3727,1,1,582093,0,1,2,5,1,0,60,0,1,2.5833333333333335,31.0
3728,3728,1,1,582123,0,9,0,8,0,0,60,0,2,2.5223880597014925,169.0
3730,3730,1,1,582184,0,5,2,5,0,0,120,0,3,2.3884297520661155,289.0
3731,3731,1,1,582190,0,0,2,7,0,0,60,0,1,2.8784530386740332,521.0
3732,3732,1,1,582218,0,11,0,1,0,0,120,0,1,2.933333333333333,44.0
3733,3733,1,1,582243,0,9,2,7,1,0,60,0,3,2.3492063492063493,148.0
3734,3734,1,1,582301,0,10,2,8,0,0,60,0,1,2.41726618705036,336.0
3735,3735,1,1,582305,1,10,2,9,0,0,120,0,2,3.4269141531322505,1477.0
3736,3736,1,1,582333,0,0,0,8,0,0,120,0,0,2.18961038961039,843.0
3737,3737,1,1,582390,0,2,0,0,0,0,60,0,2,2.2535885167464116,471.0
3738,3738,1,1,582394,0,10,0,5,1,0,75,0,2,2.814262023217247,1697.0
3740,3740,1,1,582406,0,10,0,6,0,0,60,0,2,2.0344827586206895,118.0
3743,3743,1,1,582446,0,12,1,3,1,0,60,0,2,2.8205128205128207,990.0
3745,3745,1,1,582474,0,12,0,4,1,0,60,0,2,2.925925925925926,1738.0
3746,3746,1,1,582574,0,6,2,9,1,0,60,0,2,2.593220338983051,1224.0
3747,3747,1,1,582578,0,1,2,8,0,0,60,0,2,2.54228855721393,511.0
3748,3748,1,1,582591,0,5,2,0,0,0,120,0,1,6.832446808510638,2569.0
3749,3749,1,1,582636,0,4,0,0,0,0,60,0,2,2.75,242.0
3750,3750,1,1,582650,0,3,0,4,1,0,60,0,2,2.7508650519031144,795.0
3751,3751,1,1,582806,0,3,1,2,0,0,60,1,3,1.6,16.0
3752,3752,1,1,582833,1,10,2,0,1,0,60,0,1,2.4857142857142858,87.0
3753,3753,1,1,582878,0,5,0,3,0,0,60,1,2,2.110344827586207,306.0
3754,3754,1,1,582940,0,7,2,6,1,0,60,0,2,2.439189189189189,361.0
3755,3755,1,1,582958,0,10,1,2,1,0,180,0,0,3.3875,1355.0
3756,3756,1,1,582963,0,9,0,5,0,0,120,0,3,1.2,6.0
3757,3757,1,1,582975,0,0,0,8,0,0,60,0,2,2.603864734299517,539.0
3758,3758,1,1,583007,1,10,2,0,0,0,60,1,1,1.0,1.0
3759,3759,1,1,583012,0,8,2,6,0,0,60,1,2,2.1067961165048543,217.0
3761,3761,1,1,583039,0,1,0,4,0,0,60,0,2,3.5271966527196654,843.0
3763,3763,1,1,583098,0,1,2,3,1,0,60,0,1,3.5193798449612403,454.0
3764,3764,1,1,583113,0,6,0,4,0,0,120,0,1,2.301255230125523,550.0
3765,3765,1,1,583142,0,0,2,0,0,0,60,0,3,1.737556561085973,384.0
3766,3766,1,1,583170,1,9,0,3,0,0,60,0,0,2.6956521739130435,930.0
3768,3768,1,1,583191,0,3,0,0,0,0,60,0,2,2.0245398773006134,330.0
3770,3770,1,1,583240,0,7,0,2,0,0,120,1,1,2.25,441.0
3771,3771,1,1,583255,0,8,2,5,0,0,60,0,3,2.282828282828283,226.0
3772,3772,1,1,583301,0,8,2,7,0,0,120,0,1,1.0,2.0
3774,3774,1,1,583367,0,12,0,9,0,0,60,0,1,1.4705882352941178,25.0
3776,3776,1,1,583433,0,6,1,8,1,0,60,0,2,4.632467532467532,3567.0
3777,3777,1,1,583459,0,7,2,4,0,0,120,0,2,2.0445544554455446,413.0
3778,3778,1,1,583473,1,8,2,9,1,0,120,0,2,1.8308605341246291,617.0
3779,3779,1,1,583534,0,5,0,0,0,0,60,0,1,2.3333333333333335,49.0
3780,3780,1,1,583598,0,11,2,7,0,0,60,0,1,2.8,196.0
3781,3781,1,1,583609,0,0,2,4,0,0,90,0,2,2.7245119305856833,1256.0
3782,3782,1,1,583645,0,1,0,5,0,0,90,0,2,2.497835497835498,1154.0
3783,3783,1,1,583708,0,0,0,5,1,0,60,0,2,2.2847682119205297,345.0
3785,3785,1,1,583873,1,5,2,5,1,0,180,0,2,3.1517857142857144,1412.0
3786,3786,1,1,583964,0,3,2,0,1,0,60,0,2,2.2093023255813953,285.0
3788,3788,1,1,583970,0,1,0,8,0,0,60,0,0,2.114406779661017,499.0
3789,3789,1,1,583977,1,6,0,7,1,0,60,0,1,2.78125,178.0
3790,3790,1,1,584042,0,9,2,0,1,0,120,0,2,2.766016713091922,993.0
3791,3791,1,1,584178,0,12,0,2,0,0,60,0,2,2.372093023255814,306.0
3793,3793,1,1,584238,0,11,2,1,0,0,60,0,1,2.515151515151515,83.0
3794,3794,1,1,584325,0,10,2,3,0,0,60,0,3,2.5398009950248754,1021.0
3797,3797,1,1,584408,0,1,2,6,1,0,60,0,1,1.9193548387096775,119.0
3799,3799,1,1,584580,0,2,2,0,0,0,60,0,2,2.7435897435897436,107.0
3801,3801,1,1,584611,0,1,0,0,0,0,120,0,1,2.5576923076923075,133.0
3803,3803,1,1,584735,1,10,0,3,0,0,60,0,3,2.088235294117647,142.0
3804,3804,1,1,584762,0,0,2,1,0,0,120,0,3,2.7635135135135136,409.0
3805,3805,1,1,584766,0,9,0,7,1,0,120,0,2,3.680451127819549,979.0
3806,3806,1,1,584813,1,7,0,9,0,0,60,0,2,2.1129943502824857,374.0
3809,3809,1,1,585074,0,3,2,4,1,0,60,0,1,2.4285714285714284,17.0
3811,3811,1,1,585200,0,7,2,6,0,0,60,0,0,2.6528497409326426,512.0
3812,3812,1,1,585212,0,8,0,9,0,0,120,0,2,2.188775510204082,429.0
3815,3815,1,1,585406,0,6,2,4,1,0,60,0,2,2.7125,217.0
3818,3818,1,1,585603,0,10,0,5,0,0,60,0,2,2.445859872611465,384.0
3819,3819,1,1,585611,0,6,1,8,1,0,60,0,2,3.4693877551020407,680.0
3821,3821,1,1,585644,1,0,2,2,1,0,120,0,2,3.1714285714285713,111.0
3822,3822,1,1,585652,1,8,2,9,0,0,60,0,2,1.7894736842105263,136.0
3823,3823,1,1,585693,0,7,2,5,1,0,60,0,2,6.895548961424332,11619.0
3824,3824,1,1,585764,0,1,2,2,0,0,60,1,3,1.98,99.0
3825,3825,1,1,585779,0,1,2,3,0,0,60,0,2,2.2890173410404624,1188.0
3827,3827,1,1,585816,0,7,2,0,0,0,120,0,1,1.8703703703703705,101.0
3828,3828,1,1,585915,0,9,0,1,0,0,60,1,1,1.0,1.0
3829,3829,1,1,585963,0,1,0,1,0,0,60,1,1,2.119047619047619,89.0
3830,3830,1,1,586072,0,10,2,0,0,0,60,0,1,1.797752808988764,160.0
3831,3831,1,1,586078,0,9,0,7,0,0,60,0,2,2.0517241379310347,119.0
3832,3832,1,1,586145,0,1,0,3,0,0,60,0,1,2.089655172413793,303.0
3833,3833,1,1,586165,0,1,0,6,0,0,120,0,1,1.9080459770114941,166.0
3834,3834,1,1,586346,0,5,0,0,0,0,120,0,2,2.761574074074074,2386.0
3836,3836,1,1,586407,0,9,2,2,0,0,90,0,3,2.489795918367347,122.0
3837,3837,1,1,586416,0,2,1,5,0,0,60,0,2,3.2825396825396824,1034.0
3838,3838,1,1,586440,0,3,2,8,0,0,60,0,2,2.1655172413793102,314.0
3840,3840,1,1,586490,0,9,2,4,0,0,120,0,1,2.054054054054054,76.0
3841,3841,1,1,586516,0,7,0,4,1,0,60,0,3,5.887871853546911,2573.0
3842,3842,1,1,586535,0,8,2,5,0,0,120,1,2,3.060077519379845,1579.0
3843,3843,1,1,586581,0,8,0,9,0,0,60,0,2,2.4851063829787234,584.0
3844,3844,1,1,586720,1,3,2,4,0,0,120,0,1,1.9666666666666666,59.0
3845,3845,1,1,586742,0,7,0,4,0,0,120,0,2,2.5538461538461537,332.0
3846,3846,1,1,586836,0,11,2,0,1,0,60,0,1,1.7419354838709677,108.0
3847,3847,1,1,586843,0,0,0,0,0,0,60,0,2,3.031609195402299,1055.0
3849,3849,1,1,586882,0,3,2,1,0,0,120,0,1,2.2222222222222223,20.0
3851,3851,1,1,586928,0,11,2,8,0,0,120,0,1,2.466019417475728,254.0
3853,3853,1,1,586996,0,10,0,9,1,0,60,0,0,3.1273051754907795,5257.0
3854,3854,1,1,587051,0,1,2,6,0,0,60,0,1,2.5,130.0
3855,3855,1,1,587071,0,0,2,3,0,0,120,1,1,1.3333333333333333,4.0
3858,3858,1,1,587192,0,11,2,6,0,0,60,0,2,2.428985507246377,838.0
3859,3859,1,1,587194,0,8,2,8,0,0,60,0,1,1.803921568627451,92.0
3860,3860,1,1,587219,0,9,0,2,1,0,60,0,3,2.551470588235294,694.0
3861,3861,1,1,587223,0,9,0,4,1,0,60,0,0,2.8914835164835164,2105.0
3862,3862,1,1,587285,0,3,2,2,0,0,120,0,3,2.3684210526315788,45.0
3863,3863,1,1,587297,0,4,0,7,0,0,120,0,2,2.7009472259810554,1996.0
3865,3865,1,1,587409,0,10,0,6,1,0,120,0,2,2.7454545454545456,151.0
3866,3866,1,1,587418,0,5,0,0,0,0,60,0,2,2.6715542521994133,911.0
3867,3867,1,1,587423,0,12,0,2,0,0,180,0,0,3.4150943396226414,2534.0
3868,3868,1,1,587564,0,12,0,2,0,0,60,0,2,2.715355805243446,725.0
3871,3871,1,1,587702,0,8,0,2,0,0,60,0,2,3.0112994350282487,1599.0
3872,3872,1,1,587722,1,6,4,2,1,0,60,0,0,2.2814814814814817,308.0
3873,3873,1,1,587732,0,12,0,1,1,0,60,0,2,2.232876712328767,652.0
3874,3874,1,1,587754,0,8,0,5,0,0,60,0,2,1.9444444444444444,210.0
3875,3875,1,1,587755,1,8,2,1,0,0,60,0,2,2.1627906976744184,186.0
3876,3876,1,1,587810,0,10,2,3,0,0,120,0,2,2.580470162748644,1427.0
3877,3877,1,1,587824,0,3,0,6,0,0,120,0,1,2.2427184466019416,231.0
3878,3878,1,1,587838,0,2,2,0,0,0,60,0,3,2.845771144278607,572.0
3880,3880,1,1,587923,0,6,2,7,0,0,120,1,2,2.511627906976744,432.0
3881,3881,1,1,587961,0,12,2,0,0,0,60,0,1,3.765957446808511,708.0
3882,3882,1,1,587985,0,3,2,8,0,0,120,0,0,2.8666666666666667,301.0
3883,3883,1,1,588117,0,7,0,8,0,0,60,0,0,3.578488372093023,1231.0
3888,3888,1,1,588265,0,1,2,6,0,0,60,0,2,3.453333333333333,518.0
3889,3889,1,1,588321,0,0,2,5,1,0,60,0,3,2.18348623853211,238.0
3890,3890,1,1,588355,0,3,2,3,1,0,120,0,2,2.0941176470588236,534.0
3891,3891,1,1,588432,0,9,0,6,0,0,60,0,1,2.7837837837837838,103.0
3892,3892,1,1,588445,0,0,2,5,0,0,120,0,3,1.6296296296296295,44.0
3894,3894,1,1,588642,0,3,0,0,0,0,120,0,2,2.86144578313253,475.0
3896,3896,1,1,588691,0,1,2,2,0,0,120,0,3,3.0,3.0
3897,3897,1,1,588713,0,6,2,0,0,0,60,0,1,1.5,9.0
3898,3898,1,1,588883,0,9,0,3,0,0,60,0,0,2.377733598409543,1196.0
3899,3899,1,1,588910,0,10,1,9,1,0,60,0,2,2.245049504950495,907.0
3901,3901,1,1,589067,0,9,2,4,1,0,60,0,2,2.4830917874396135,514.0
3902,3902,1,1,589123,0,9,1,5,1,0,120,0,2,3.130434782608696,1008.0
3903,3903,1,1,589154,0,0,1,2,1,0,60,0,3,2.2,33.0
3904,3904,1,1,589216,1,2,0,6,0,0,180,0,3,1.7777777777777777,32.0
3907,3907,1,1,589296,1,5,2,8,1,0,90,0,2,4.316348195329087,6099.0
3908,3908,1,1,589302,0,10,0,1,1,0,60,0,2,2.275779376498801,949.0
3909,3909,1,1,589411,0,12,0,4,0,0,60,0,0,3.2241379310344827,2057.0
3910,3910,1,1,589471,0,8,2,9,1,0,90,0,3,2.037593984962406,271.0
3911,3911,1,1,589508,0,7,1,2,1,0,60,1,0,2.989130434782609,1650.0
3912,3912,1,1,589509,0,6,1,2,0,0,90,0,2,2.0409356725146197,349.0
3915,3915,1,1,589903,0,11,0,8,0,0,60,0,2,2.272727272727273,500.0
3916,3916,1,1,589950,0,10,2,1,0,0,60,0,2,2.3017241379310347,267.0
3917,3917,1,1,590107,0,3,2,2,0,0,120,0,3,1.851063829787234,87.0
3918,3918,1,1,590202,0,6,1,5,0,0,60,0,2,5.772102161100197,2938.0
3919,3919,1,1,590231,0,6,2,3,0,0,120,0,2,2.6040955631399316,763.0
3921,3921,1,1,590305,0,12,1,0,0,0,60,0,3,3.9,39.0
3922,3922,1,1,590308,0,1,0,6,0,0,120,0,1,1.9322033898305084,114.0
3924,3924,1,1,590325,0,6,2,8,0,0,60,0,2,1.9844559585492227,383.0
3925,3925,1,1,590360,0,2,2,4,0,0,60,0,1,2.2857142857142856,64.0
3926,3926,1,1,590362,0,6,0,6,1,0,60,0,2,2.3313253012048194,387.0
3927,3927,1,1,590365,0,6,1,6,1,0,60,0,1,2.8547008547008548,334.0
3928,3928,1,1,590372,0,4,1,4,1,0,120,0,2,2.903225806451613,990.0
3930,3930,1,1,590502,0,10,3,3,1,0,60,0,1,2.446215139442231,614.0
3931,3931,1,1,590625,0,10,2,1,0,0,60,0,2,2.7626582278481013,873.0
3932,3932,1,1,590667,0,11,0,3,0,0,60,0,0,2.3315508021390374,436.0
3933,3933,1,1,590668,0,12,2,5,1,0,60,0,3,2.7058823529411766,92.0
3935,3935,1,1,590812,0,10,2,0,1,0,120,0,3,2.658119658119658,311.0
3936,3936,1,1,590867,1,3,0,4,1,0,90,0,1,2.2857142857142856,128.0
3937,3937,1,1,590923,0,5,2,0,0,0,60,0,1,2.0,44.0
3938,3938,1,1,590931,0,2,0,0,0,0,120,0,2,1.8866666666666667,566.0
3939,3939,1,1,590994,0,6,2,6,0,0,60,0,0,2.534090909090909,446.0
3940,3940,1,1,591030,0,0,2,3,0,0,60,0,2,2.1707317073170733,178.0
3941,3941,1,1,591034,0,2,2,5,0,0,60,0,1,2.391891891891892,177.0
3942,3942,1,1,591223,0,6,1,2,1,0,120,0,2,4.3570887035633055,5747.0
3943,3943,1,1,591257,0,10,2,0,1,0,60,0,1,3.874493927125506,957.0
3944,3944,1,1,591273,1,10,0,8,1,0,60,0,2,2.2737430167597767,407.0
3945,3945,1,1,591299,0,10,0,5,0,0,60,0,0,2.0538116591928253,916.0
3946,3946,1,1,591410,0,12,2,3,0,0,60,0,1,2.1333333333333333,128.0
3947,3947,1,1,591414,0,2,0,1,0,0,60,0,2,2.146981627296588,818.0
3948,3948,1,1,591420,0,2,0,8,0,0,60,0,2,3.2830188679245285,522.0
3949,3949,1,1,591440,0,12,2,6,0,0,60,0,1,2.533333333333333,38.0
3951,3951,1,1,591501,0,8,0,9,1,0,60,0,0,2.452830188679245,780.0
3952,3952,1,1,591518,0,5,0,9,1,0,60,0,0,2.303738317757009,493.0
3953,3953,1,1,591558,0,12,0,5,1,0,120,0,2,2.5805739514348787,1169.0
3954,3954,1,1,591574,0,4,0,3,0,0,120,0,2,2.154963680387409,890.0
3955,3955,1,1,591589,0,12,0,0,1,0,60,0,2,2.9936708860759493,946.0
3956,3956,1,1,591591,0,11,0,4,0,0,120,0,1,2.2481203007518795,299.0
3958,3958,1,1,591721,0,8,0,2,0,0,60,0,3,2.875,46.0
3959,3959,1,1,591785,1,10,2,2,0,0,120,0,1,2.392523364485981,256.0
3960,3960,1,1,591787,0,3,2,0,1,0,60,0,2,2.5694444444444446,185.0
3961,3961,1,1,591820,0,3,0,1,1,0,120,0,2,2.326530612244898,912.0
3962,3962,1,1,591895,0,10,2,0,0,0,120,1,3,1.5,3.0
3965,3965,1,1,591978,1,0,2,6,0,0,60,0,1,2.389344262295082,583.0
3967,3967,1,1,592081,0,10,2,0,0,0,60,0,1,2.358974358974359,552.0
3968,3968,1,1,592147,0,6,1,6,1,0,60,0,2,2.1457399103139014,957.0
3969,3969,1,1,592205,0,11,2,0,0,0,60,0,2,2.1186440677966103,250.0
3970,3970,1,1,592256,0,0,2,8,0,0,60,0,1,1.8571428571428572,156.0
3971,3971,1,1,592290,0,2,2,9,0,0,60,0,2,2.1875,420.0
3972,3972,1,1,592317,0,1,2,4,1,0,180,0,2,2.5428571428571427,534.0
3973,3973,1,1,592322,0,10,2,2,1,0,120,0,2,2.654794520547945,1938.0
3975,3975,1,1,592441,0,5,0,0,0,0,120,0,2,2.6774193548387095,581.0
3976,3976,1,1,592471,1,6,1,6,1,0,60,0,0,2.3491379310344827,1090.0
3977,3977,1,1,592480,0,6,1,1,0,0,60,0,2,2.2941176470588234,507.0
3978,3978,1,1,592496,0,8,0,6,0,0,60,0,2,3.6747448979591835,2881.0
3979,3979,1,1,592618,0,5,0,2,1,0,60,0,2,3.05,915.0
3980,3980,1,1,592624,0,0,2,2,0,0,120,1,2,1.9795918367346939,97.0
3981,3981,1,1,592669,0,3,2,1,0,0,60,0,3,1.625,26.0
3984,3984,1,1,592772,0,11,2,0,0,0,60,0,2,2.5157894736842104,717.0
3985,3985,1,1,592815,0,11,3,0,0,0,60,0,3,2.2276657060518734,773.0
3986,3986,1,1,592854,0,9,0,7,0,0,120,0,2,2.564885496183206,336.0
3988,3988,1,1,592900,1,10,1,6,0,0,60,0,2,2.501333333333333,938.0
3989,3989,1,1,592949,0,11,2,4,1,0,60,0,3,2.0941176470588236,178.0
3990,3990,1,1,592972,0,7,2,5,0,0,120,0,3,2.130434782608696,147.0
3991,3991,1,1,593023,0,8,1,6,1,0,60,0,2,1.991150442477876,225.0
3992,3992,1,1,593081,0,7,0,1,0,0,120,0,2,1.9864864864864864,147.0
3993,3993,1,1,593189,0,8,2,7,0,0,90,1,1,1.434782608695652,33.0
3995,3995,1,1,593281,1,10,0,5,0,0,60,0,3,2.8620689655172415,83.0
3996,3996,1,1,593299,1,10,2,2,1,0,60,0,1,2.5434782608695654,234.0
3997,3997,1,1,593385,0,10,1,8,0,0,120,0,2,2.2244897959183674,654.0
3998,3998,1,1,593421,0,2,0,1,0,0,60,0,2,4.229007633587786,554.0
3999,3999,1,1,593427,0,2,2,7,1,0,75,0,2,2.791907514450867,966.0
4000,4000,1,1,593440,0,2,2,4,0,0,60,0,3,2.5,20.0
4001,4001,1,1,593441,0,2,2,5,0,0,60,0,3,3.0714285714285716,301.0
4002,4002,1,1,593443,0,6,2,1,0,0,60,0,3,3.0384615384615383,237.0
4003,4003,1,1,593444,0,2,2,3,0,0,60,0,2,2.7365079365079366,862.0
4004,4004,1,1,593510,0,12,2,6,0,0,60,0,2,2.282051282051282,267.0
4005,4005,1,1,593513,1,5,0,4,0,0,60,0,2,1.89010989010989,172.0
4006,4006,1,1,593514,1,7,0,4,0,0,60,0,1,2.3114754098360657,282.0
4008,4008,1,1,593593,0,7,0,8,0,0,60,0,2,2.377551020408163,233.0
4009,4009,1,1,593613,0,12,0,5,0,0,120,0,1,2.693877551020408,264.0
4010,4010,1,1,593631,0,0,0,3,0,0,60,0,2,2.5442708333333335,977.0
4011,4011,1,1,593685,0,2,0,6,1,0,60,0,2,3.43859649122807,196.0
4012,4012,1,1,593692,0,2,2,4,0,0,60,0,2,3.026470588235294,1029.0
4013,4013,1,1,593694,0,2,2,5,1,0,60,0,2,6.416861826697892,16440.0
4014,4014,1,1,593695,0,2,2,6,1,0,75,0,2,2.4049586776859506,291.0
4016,4016,1,1,593707,0,2,0,4,1,0,60,0,3,3.0110497237569063,545.0
4017,4017,1,1,593709,0,2,2,1,1,0,60,0,1,2.727272727272727,210.0
4018,4018,1,1,593711,0,2,2,5,1,0,60,0,2,2.276595744680851,107.0
4019,4019,1,1,593712,0,2,2,3,0,0,60,0,2,2.481818181818182,546.0
4020,4020,1,1,593715,0,2,2,5,1,0,60,0,2,2.551470588235294,347.0
4021,4021,1,1,593727,0,2,2,6,1,0,75,0,2,3.0456273764258555,2403.0
4022,4022,1,1,593743,0,0,0,1,0,0,60,0,2,3.088888888888889,973.0
4023,4023,1,1,593798,0,10,2,6,0,0,60,0,2,2.864406779661017,507.0
4024,4024,1,1,593871,0,1,0,1,0,0,90,1,2,2.684085510688836,1130.0
4025,4025,1,1,593875,0,2,0,2,0,0,60,0,0,2.6294820717131473,1320.0
4026,4026,1,1,593898,0,7,2,2,0,0,90,1,2,2.138814016172507,1587.0
4027,4027,1,1,593900,0,12,0,0,0,0,60,0,2,2.3981481481481484,518.0
4028,4028,1,1,593930,0,0,2,8,1,0,60,1,3,1.5714285714285714,33.0
4029,4029,1,1,594015,0,0,0,1,0,0,120,0,2,1.8808510638297873,442.0
4030,4030,1,1,594038,0,0,0,1,1,0,60,0,1,2.189655172413793,127.0
4031,4031,1,1,594043,0,1,2,3,1,0,120,0,3,2.3746898263027294,957.0
4032,4032,1,1,594056,0,6,0,2,1,0,60,0,2,2.975806451612903,1107.0
4034,4034,1,1,594208,0,6,1,1,0,0,60,0,3,1.0,1.0
4036,4036,1,1,594456,0,5,2,3,0,0,60,0,2,2.269387755102041,556.0
4037,4037,1,1,594468,0,0,0,7,1,0,60,1,2,2.807894736842105,1067.0
4038,4038,1,1,594497,0,10,2,0,0,0,60,0,1,2.125,85.0
4039,4039,1,1,594529,0,12,2,3,1,0,120,1,0,2.3863013698630136,871.0
4041,4041,1,1,594677,0,9,0,4,0,0,60,0,2,2.7464285714285714,769.0
4042,4042,1,1,594693,0,9,2,2,1,0,120,0,0,2.2637362637362637,618.0
4043,4043,1,1,594697,0,11,0,8,0,0,60,0,1,1.5294117647058822,26.0
4044,4044,1,1,594762,0,3,0,2,0,0,120,0,2,2.1167192429022084,671.0
4046,4046,1,1,594776,1,8,0,8,0,0,60,0,2,2.4553376906318083,1127.0
4047,4047,1,1,594812,1,0,2,4,0,0,180,0,3,2.923076923076923,190.0
4048,4048,1,1,594845,1,3,2,1,1,0,60,0,1,1.8243243243243243,270.0
4049,4049,1,1,594928,0,9,0,2,0,0,120,0,2,2.3280182232346243,1022.0
4050,4050,1,1,595010,0,3,2,4,0,0,120,0,1,2.25,81.0
4052,4052,1,1,595094,0,10,2,0,0,0,60,0,1,2.6129032258064515,162.0
4053,4053,1,1,595095,0,8,2,2,0,0,60,0,3,1.3333333333333333,4.0
4054,4054,1,1,595103,0,6,2,1,1,0,60,0,2,2.6655737704918034,813.0
4055,4055,1,1,595138,0,3,1,3,0,0,60,0,2,2.301775147928994,389.0
4056,4056,1,1,595232,0,8,0,9,0,0,180,0,3,2.3333333333333335,217.0
4057,4057,1,1,595234,0,9,0,7,0,0,120,0,3,1.0,5.0
4058,4058,1,1,595241,1,9,2,3,0,0,60,0,1,2.2142857142857144,155.0
4060,4060,1,1,595295,0,7,0,5,0,0,60,0,2,2.5344827586206895,294.0
4061,4061,1,1,595298,0,11,0,0,0,0,60,0,1,2.0652173913043477,95.0
4062,4062,1,1,595345,0,6,1,8,1,0,60,0,2,2.5238095238095237,742.0
4065,4065,1,1,595436,0,10,1,1,0,0,90,0,2,3.269230769230769,510.0
4066,4066,1,1,595499,0,11,0,7,0,0,60,1,1,1.9166666666666667,115.0
4067,4067,1,1,595509,1,8,0,2,0,0,120,0,1,2.411764705882353,41.0
4068,4068,1,1,595570,0,7,0,7,0,0,60,0,1,2.825268817204301,1051.0
4069,4069,1,1,595594,0,8,2,7,0,0,60,0,3,1.7878787878787878,59.0
4070,4070,1,1,595672,0,8,2,6,0,0,120,1,1,2.5819209039548023,457.0
4071,4071,1,1,595678,0,10,0,7,0,0,60,0,2,1.9699248120300752,262.0
4072,4072,1,1,595711,0,0,0,1,1,0,60,0,1,1.75,42.0
4073,4073,1,1,595791,1,0,0,9,1,0,120,0,3,1.5,3.0
4075,4075,1,1,595818,0,11,2,1,1,0,120,0,2,2.4710743801652892,897.0
4076,4076,1,1,595854,0,6,2,1,0,0,60,1,2,2.4895833333333335,478.0
4077,4077,1,1,595874,0,11,0,9,0,0,60,0,2,1.9202898550724639,265.0
4078,4078,1,1,595877,0,7,0,3,0,0,120,0,1,1.0,1.0
4079,4079,1,1,595925,0,9,0,8,1,0,60,0,2,2.864485981308411,613.0
4081,4081,1,1,596016,1,12,2,1,0,0,60,0,1,2.3815789473684212,181.0
4082,4082,1,1,596017,0,10,0,2,1,0,120,0,2,2.356818181818182,1037.0
4083,4083,1,1,596041,0,11,0,1,0,0,120,0,3,2.25,63.0
4085,4085,1,1,596100,0,11,2,0,0,0,60,0,3,2.193548387096774,68.0
4087,4087,1,1,596107,0,10,2,2,0,0,60,0,2,2.467289719626168,264.0
4088,4088,1,1,596108,1,10,2,3,1,0,60,0,2,1.8930817610062893,301.0
4089,4089,1,1,596112,0,10,0,5,1,0,60,0,3,2.736842105263158,52.0
4090,4090,1,1,596114,0,10,1,4,1,0,60,0,2,3.111607142857143,2788.0
4091,4091,1,1,596144,0,0,0,4,0,0,90,0,2,2.2,297.0
4093,4093,1,1,596242,0,10,0,4,1,0,60,0,2,2.216666666666667,399.0
4094,4094,1,1,596275,0,10,0,2,0,0,60,0,3,2.1777777777777776,98.0
4095,4095,1,1,596305,0,0,2,5,1,0,60,0,0,2.8755020080321283,716.0
4096,4096,1,1,596360,1,3,1,2,0,0,60,0,1,2.123456790123457,172.0
4097,4097,1,1,596372,0,10,1,7,1,0,60,0,2,2.4391691394658754,822.0
4098,4098,1,1,596390,0,12,0,1,0,0,60,0,2,2.69811320754717,143.0
4099,4099,1,1,596417,0,11,0,0,1,0,60,0,2,3.9257425742574257,793.0
4100,4100,1,1,596451,0,0,0,9,1,0,60,1,2,4.2386609071274295,3925.0
4101,4101,1,1,596535,0,11,1,7,0,0,60,0,2,2.5677966101694913,606.0
4103,4103,1,1,596596,0,6,1,8,0,0,60,0,1,3.041825095057034,800.0
4104,4104,1,1,596641,0,3,2,1,1,0,60,0,3,1.4285714285714286,30.0
4105,4105,1,1,596677,0,11,0,3,0,0,60,0,1,1.9545454545454546,43.0
4106,4106,1,1,596814,0,12,0,1,0,0,60,0,1,1.4,7.0
4108,4108,1,1,596847,0,0,0,4,1,0,120,0,0,2.8135593220338984,166.0
4109,4109,1,1,596849,0,6,1,5,0,0,60,0,1,1.9454545454545455,107.0
4110,4110,1,1,596892,0,0,2,1,1,0,120,0,1,1.71,171.0
4111,4111,1,1,596897,0,10,1,5,0,0,60,0,2,2.5869565217391304,238.0
4112,4112,1,1,596961,0,1,2,1,1,0,60,0,1,2.146938775510204,526.0
4113,4113,1,1,596964,0,5,0,1,0,0,60,1,2,2.896039603960396,585.0
4115,4115,1,1,597033,1,1,2,2,1,0,120,0,1,1.9285714285714286,27.0
4116,4116,1,1,597050,1,1,2,9,0,0,60,0,0,3.9895833333333335,1532.0
4117,4117,1,1,597078,1,5,0,1,1,0,60,0,1,2.217741935483871,275.0
4118,4118,1,1,597102,0,11,0,3,0,0,60,0,0,2.538860103626943,490.0
4120,4120,1,1,597142,0,4,0,6,1,0,60,0,1,2.5833333333333335,31.0
4121,4121,1,1,597255,0,1,0,2,0,0,60,1,3,2.9261744966442955,436.0
4122,4122,1,1,597286,0,10,0,0,0,0,60,0,0,2.5694444444444446,370.0
